drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb
DB05917	EP-1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05918	LS11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05919	DDP-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05920	RTA 744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05921	CRA-024781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05922	Hedgehog pathway inhibitor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05923	ECO-4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05924	NLX-P101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05925	alprazolam lingual spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05926	Actyve hormone therapy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05928	CHIR-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05929	GPI-0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB05930	SB-559448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06038	ITMN-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06039	PA-1050040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06042	ZEN-012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06058	XTL-6865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06060	ADX-48621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06061	AZD-8330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06063	CAM-2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06064	KAI-1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06066	ARD-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06069	XMT-1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06070	SNX-5422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06071	DTS-201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06073	CTS-21166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06080	ABT-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06089	ICA-105665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06090	TC-5619	4	1	0	1	2	0	0	0	1	0	5	0	0	1	5	0	0	0	10	6	0	0	0	0	0	0	0	5
DB06093	ABT-560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06094	OGX-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06096	NXN-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06097	GSK-923295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06098	PRLX 93936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06103	VX-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06127	KRP-104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06129	SVV-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06144	Sertindole	1	1	0	1	1	1	1	0	1	2	1	0	36	1	4	1	1	0	1	6	0	0	1	1	0	0	1	1
DB06147	Sulfathiazole	1	1	1	0	0	1	1	0	1	3	1	0	77	1	1	0	1	1	2	4	1	0	1	2	0	1	1	1
DB06148	Mianserin	3	1	0	1	0	0	1	0	1	1	3	0	70	0	3	1	1	0	5	8	0	0	1	3	0	0	4	1
DB06150	Sulfadimethoxine	1	1	0	0	0	0	1	0	0	3	1	0	50	1	1	0	1	1	2	4	1	0	1	2	0	1	1	0
DB06151	Acetylcysteine	3	1	1	0	1	1	2	0	2	5	4	1	104	1	4	1	1	1	4	11	1	1	1	4	1	3	3	1
DB06155	Rimonabant	2	1	0	2	1	1	0	0	1	1	10	0	5	1	8	0	1	1	2	13	1	0	0	1	0	1	1	1
DB06193	Pixantrone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06196	Icatibant	1	1	0	0	0	0	0	0	0	1	1	0	0	1	5	0	1	0	5	13	0	0	0	2	0	0	1	2
DB06201	Rufinamide	1	1	0	1	1	0	0	0	1	1	1	0	9	1	1	0	0	1	6	7	1	0	0	1	0	1	1	0
DB06203	Alogliptin	1	1	1	1	0	0	2	0	1	2	3	0	0	1	3	0	0	1	13	19	0	0	0	1	0	1	1	1
DB06204	Tapentadol	1	1	0	1	0	0	0	0	4	2	6	0	0	1	8	0	0	0	11	16	0	0	0	1	0	1	1	1
DB06207	Silodosin	2	1	0	1	1	0	0	0	2	3	7	0	0	1	6	0	0	1	3	6	0	0	0	1	0	2	1	1
DB06209	Prasugrel	1	1	0	1	1	0	0	0	2	2	2	0	1	0	2	0	1	1	8	12	1	0	0	1	0	1	1	0
DB06210	Eltrombopag	3	1	0	1	0	0	0	0	2	2	0	0	0	1	3	0	0	1	9	2	0	0	0	0	0	2	2	0
DB06212	Tolvaptan	1	1	0	1	1	0	0	0	2	4	2	0	2	0	8	0	0	1	8	9	1	0	0	1	0	2	3	1
DB06213	Regadenoson	2	1	0	1	1	0	0	0	7	3	7	0	0	1	12	0	0	0	2	16	0	0	0	1	0	0	1	2
DB06216	Asenapine	1	1	0	0	1	0	2	0	0	2	0	0	0	0	4	0	0	1	2	13	0	0	0	1	0	3	0	0
DB06218	Lacosamide	4	1	1	1	1	0	0	0	2	2	3	0	3	1	6	0	0	0	33	36	1	0	0	1	0	2	2	1
DB06228	Rivaroxaban	3	2	1	1	1	0	1	0	2	3	5	0	0	1	5	0	0	1	23	24	0	0	1	1	0	2	0	2
DB06237	Avanafil	1	1	0	1	1	0	1	0	2	2	2	0	0	1	3	0	0	1	2	3	0	0	0	1	0	1	0	0
DB06255	Incadronate	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	1	0
DB06262	Droxidopa	3	1	0	1	1	0	1	0	4	4	5	0	18	1	7	1	1	1	7	54	1	0	0	3	0	2	7	0
DB06267	Udenafil	1	1	0	0	1	0	0	0	2	0	191	0	0	0	195	0	1	0	23	212	0	0	0	1	0	0	1	0
DB06268	Sitaxentan	1	1	0	1	0	0	0	0	1	0	85	0	2	1	96	0	1	0	12	100	0	0	0	1	0	1	1	1
DB06274	Alvimopan	3	1	0	1	0	0	0	0	1	4	3	0	1	1	6	0	1	0	12	16	0	0	0	1	0	1	4	3
DB06287	Temsirolimus	1	1	0	1	1	1	0	0	0	7	2	0	0	1	12	0	1	1	11	56	0	0	1	1	0	1	1	1
DB06288	Amisulpride	1	1	0	1	1	0	1	1	2	2	7	0	14	0	20	1	1	1	68	70	1	0	1	1	0	1	4	1
DB06290	SIMEPREVIR	2	1	1	1	1	0	0	0	0	0	2	0	0	1	10	0	0	0	4	18	0	0	0	0	0	0	2	1
DB06292	Dapagliflozin	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	5	0	0	0	1	0	0	0	0
DB06335	Saxagliptin	11	2	1	1	1	0	1	0	2	2	8	0	0	0	18	0	1	1	74	101	0	0	0	1	0	1	0	2
DB06402	Telavancin	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	1	0	0	0	0
DB06414	Etravirine	1	2	1	0	1	0	1	0	1	3	2	0	0	1	2	0	0	1	16	19	0	0	0	1	0	1	1	1
DB06439	Tyloxapol	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB06554	Gaboxadol	1	1	0	1	1	1	0	0	2	0	1	0	9	1	1	0	0	0	2	3	0	0	1	1	0	0	1	1
DB06581	Bevirimat	1	1	0	0	0	0	1	0	0	0	7	0	0	1	5	0	0	0	3	8	0	0	0	1	0	0	1	1
DB06589	Pazopanib	1	1	0	1	0	0	2	0	1	1	5	0	0	1	61	0	0	1	80	110	0	0	1	2	0	1	0	1
DB06590	Ceftaroline fosamil	1	1	0	0	0	0	1	0	0	0	3	0	0	1	4	0	1	0	4	13	0	0	0	0	0	0	2	0
DB06594	Agomelatine	1	1	0	1	1	0	0	0	1	1	63	0	0	1	64	0	1	1	64	65	1	0	0	1	0	1	1	1
DB06605	Apixaban	1	1	1	1	1	0	1	0	1	1	2	0	0	1	134	0	0	1	90	181	0	0	0	1	0	1	1	1
DB06614	Peramivir	2	2	1	0	1	0	0	0	3	3	5	0	0	1	8	0	0	1	6	22	0	0	0	3	0	1	1	1
DB06616	Bosutinib	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	7	0	0	1	2	0	1	1	1
DB06623	Flupirtine	1	1	0	1	0	0	0	0	1	1	1	0	36	1	2	0	0	0	1	5	0	0	1	1	0	0	1	1
DB06626	Axitinib	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06637	Dalfampridine	1	1	1	1	1	1	1	0	1	2	2	0	100	1	4	0	0	0	2	9	1	1	0	1	0	1	2	1
DB06663	Pasireotide	2	1	0	1	0	0	2	0	0	0	5	0	0	1	8	0	0	0	5	17	0	0	0	0	0	0	0	0
DB06684	Vilazodone	1	1	0	1	0	0	2	0	1	1	1	0	3	1	1	0	1	0	1	3	0	0	0	1	0	1	1	1
DB06689	Ethanolamine Oleate	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	5	0	0	0	2	0	0	0	0
DB06691	Mepyramine	2	1	0	3	0	1	1	0	2	1	2	0	0	1	1	0	1	0	1	6	0	0	1	3	0	1	1	1
DB06693	Mevastatin	2	1	1	0	0	0	0	0	6	1	2	0	0	0	2	0	0	0	3	16	0	2	0	0	0	0	2	1
DB06694	Xylometazoline	1	1	0	1	0	1	0	0	1	1	1	0	67	1	1	0	1	0	1	2	1	0	1	1	0	1	1	1
DB06695	Dabigatran etexilate	1	1	0	1	0	0	2	0	1	1	3	0	1	1	1	0	1	1	3	7	0	0	0	1	0	3	1	1
DB06696	Arbekacin	4	1	0	1	1	0	1	0	0	0	4	0	16	1	11	0	1	0	3	20	0	0	0	2	0	0	1	0
DB06697	Artemether	9	1	0	0	1	0	1	1	1	4	9	0	36	2	12	0	1	1	6	38	1	0	1	5	0	2	6	0
DB06698	Betahistine	1	1	0	0	0	0	1	0	1	2	1	0	34	1	1	0	1	0	1	3	1	0	1	1	0	1	1	1
DB06699	Degarelix	2	1	0	1	0	0	0	0	0	0	2	0	0	1	3	0	1	0	2	5	0	0	0	1	0	0	1	2
DB06700	Desvenlafaxine	1	1	1	1	0	0	1	0	2	4	41	0	4	2	75	0	2	1	68	82	0	0	0	1	0	2	1	1
DB06701	Dexmethylphenidate	5	2	0	2	0	1	5	0	4	1	7	0	75	1	8	1	2	0	17	27	0	0	0	5	0	0	7	5
DB06702	Fesoterodine	2	1	0	1	0	0	0	0	1	0	2	0	0	1	9	0	1	0	10	20	0	0	0	1	0	0	1	0
DB06703	Gadobutrol	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	7	0	0	0	0	0	0	1	0
DB06704	Iobenguane	3	1	0	0	1	0	0	0	2	1	4	0	4	5	3	0	0	0	6	9	0	0	1	5	0	0	4	0
DB06705	Gadofosveset trisodium	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	2	0	0	0	0
DB06706	Isometheptene	3	1	0	0	0	0	0	0	2	0	1	0	2	0	3	0	1	0	1	6	0	0	0	1	0	0	1	0
DB06707	Levonordefrin	5	1	0	1	0	2	0	0	4	2	3	0	0	1	6	0	2	0	4	13	1	1	1	3	0	1	5	1
DB06708	Lumefantrine	3	1	0	0	0	0	1	0	2	2	1	0	0	0	2	0	1	0	1	13	1	0	0	2	0	3	1	1
DB06709	Methacholine	2	1	0	1	0	1	1	0	2	0	1	0	74	0	1	0	1	0	1	3	0	0	1	1	0	0	3	1
DB06710	Methyltestosterone	3	1	0	1	0	1	1	1	40	10	5	1	101	1	8	0	1	0	2	50	3	0	1	2	0	4	2	1
DB06711	Naphazoline	1	1	0	1	0	0	0	0	1	1	3	0	69	1	3	0	1	0	1	5	1	0	1	0	0	1	1	1
DB06712	Nilvadipine	1	1	0	0	1	0	0	0	2	1	0	0	0	0	3	0	1	1	4	4	0	1	1	1	0	1	0	0
DB06713	Norelgestromin	2	1	0	0	0	0	0	0	1	3	0	0	0	1	3	0	1	0	5	14	0	0	0	1	0	0	6	0
DB06714	Propylhexedrine	2	1	0	0	0	0	0	0	2	1	2	0	15	2	2	0	1	0	1	7	0	0	0	3	0	0	3	0
DB06715	Potassium Iodide	1	1	0	0	0	1	1	0	0	2	0	0	0	1	1	1	0	1	4	5	0	0	0	2	0	2	1	0
DB06716	Fospropofol	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	6	7	0	0	0	0	0	0	0	0
DB06717	Fosaprepitant	1	1	0	1	0	0	2	0	0	1	1	0	0	1	2	0	1	0	9	14	0	0	0	1	0	0	1	0
DB06718	Stanozolol	3	1	0	0	0	1	1	1	8	3	5	0	46	1	3	0	1	0	1	16	1	0	1	2	0	0	6	0
DB06723	Aluminum hydroxide	1	1	0	0	0	1	1	0	0	2	0	0	0	1	2	0	0	0	2	3	0	0	0	1	0	1	1	0
DB06724	Calcium carbonate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06725	Lornoxicam	0	1	0	0	0	0	0	0	4	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0
DB06726	Bufuralol	3	1	0	0	1	1	0	0	2	0	1	0	21	2	1	0	0	0	3	7	0	0	0	4	0	0	3	0
DB06727	Sparteine	6	1	0	0	0	2	1	0	8	5	12	0	1	2	16	0	0	0	9	40	0	4	0	5	0	4	11	2
DB06728	Aniline	1	1	1	0	0	1	1	0	1	4	9	0	0	1	9	0	1	0	12	23	1	1	0	4	0	2	14	1
DB06729	Sulfaphenazole	1	1	0	0	0	0	1	0	1	1	1	0	17	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1
DB06730	Gestodene	3	1	0	0	1	0	0	0	14	3	1	0	100	1	5	0	1	1	2	19	1	0	0	1	0	2	1	0
DB06731	Seproxetine	3	1	0	1	0	0	0	0	2	5	4	0	1	2	4	0	1	0	3	11	0	0	0	3	0	0	3	2
DB06732	beta-Naphthoflavone	1	1	0	0	0	0	1	0	1	1	1	0	5	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1
DB06733	Bafilomycin A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06734	Bafilomycin B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06738	Ketobemidone	1	1	0	0	0	1	0	0	0	0	1	0	20	1	1	0	1	0	1	3	0	0	0	1	0	0	1	0
DB06741	Gavestinel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06742	Ambroxol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06743	ginkgolide-A	7	1	0	1	0	1	0	0	16	8	2	0	0	1	6	0	1	1	2	49	1	0	1	1	0	3	1	1
DB06744	ginkgolide-B	4	1	0	1	1	1	0	0	2	9	6	0	0	1	8	0	1	1	9	58	1	0	0	1	0	3	4	2
DB06745	ginkgolide-C	7	1	0	2	0	1	0	0	6	6	3	0	0	1	7	0	1	0	5	46	0	0	0	1	0	1	1	3
DB06746	ginkgolide-J	1	1	0	1	0	1	0	0	1	2	2	0	0	1	3	0	1	0	4	20	0	0	0	1	0	0	2	0
DB06747	ginkgolide-M	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	3	13	0	0	0	1	0	0	1	1
DB06748	ginsenoside C	2	1	0	0	1	0	2	0	0	2	1	0	0	1	1	0	1	0	8	24	0	0	0	1	0	0	3	1
DB06749	ginsenoside Rb1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB06750	Ginsenoside Rg1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB06751	Drotaverine	1	1	0	0	0	0	0	0	0	2	0	0	0	1	3	0	1	0	2	3	0	0	0	1	0	2	1	0
DB06766	Alcaftadine	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	3	0	0	0	1	0	1	0	0
DB06768	Ammonium lactate	1	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	5	7	0	0	0	2	0	0	0	0
DB06770	Benzyl alcohol	1	1	1	0	0	2	1	0	1	2	3	0	0	1	9	1	1	0	6	17	1	1	0	1	0	1	14	0
DB06771	Besifloxacin	1	1	0	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	3	3	0	0	0	0	0	0	1	0
DB06772	Cabazitaxel	1	1	0	1	0	0	1	0	0	0	1	0	0	1	10	0	1	1	9	17	0	0	0	0	0	1	0	0
DB06775	Carglumic Acid	2	1	0	1	0	1	1	0	2	3	3	0	0	1	3	0	1	0	1	6	2	0	0	1	0	3	1	0
DB06777	Chenodeoxycholic acid	12	2	1	2	2	5	6	1	63	23	31	0	224	2	44	0	6	2	22	209	2	1	4	6	1	7	11	3
DB06779	Dalteparin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06781	Difluprednate	2	1	0	1	0	1	0	0	1	3	2	0	33	1	9	0	2	0	4	15	0	0	0	1	0	1	1	0
DB06782	Dimercaprol	2	1	0	0	0	1	1	0	2	1	1	0	0	0	2	0	1	0	1	3	0	1	0	2	0	0	3	0
DB06795	Mafenide	1	1	0	0	0	1	0	0	1	1	1	0	51	1	1	0	0	0	1	3	1	1	1	1	0	1	1	1
DB06800	Methylnaltrexone	1	1	0	1	0	0	0	0	1	0	9	0	11	2	19	0	0	0	4	41	0	0	0	1	0	0	1	1
DB06802	Nepafenac	1	1	0	1	0	0	1	0	1	2	1	0	2	1	1	0	1	1	1	2	0	0	0	1	0	1	1	0
DB06803	Niclosamide	1	1	0	0	0	0	0	0	1	1	1	0	29	1	1	0	1	1	3	4	1	0	1	1	0	1	0	1
DB06804	Nonoxynol-9	1	1	0	0	0	0	1	0	1	0	1	0	100	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1
DB06809	Plerixafor	1	1	0	1	0	0	0	0	1	2	1	0	8	1	1	0	1	1	1	4	0	0	0	1	0	1	1	1
DB06810	Plicamycin	5	1	0	0	0	1	1	0	0	7	6	0	100	1	10	0	1	0	4	20	0	0	0	2	0	2	1	0
DB06811	Polidocanol	1	1	0	0	0	1	1	0	0	1	1	0	6	1	1	0	0	0	3	3	0	0	0	3	0	0	1	0
DB06813	Pralatrexate	2	1	0	1	0	0	1	0	0	0	1	0	0	2	4	0	0	1	5	6	0	0	0	1	0	2	1	1
DB06817	Raltegravir	2	1	1	0	0	0	0	0	2	1	5	0	0	1	6	0	0	1	29	35	1	0	1	0	0	1	1	1
DB06822	Tinzaparin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB06827	Viomycin	6	1	0	0	0	1	2	0	0	1	1	0	1	1	1	0	0	0	0	20	9	0	1	3	0	2	1	0
DB06828	5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB06829	4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1
DB06830	(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID)	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	1	1
DB06831	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB06832	2-(3-FLUORO-4-HYDROXYPHENYL)-7-VINYL-1,3-BENZOXAZOL-5-OL	1	1	1	1	1	0	0	0	0	1	2	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	1
DB06833	1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
DB06834	N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB06835	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0
DB06836	N-(5-(4-CHLORO-3-(2-HYDROXY-ETHYLSULFAMOYL)- PHENYLTHIAZOLE-2-YL)-ACETAMIDE	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0
DB06837	(2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	1	1
DB06838	methyl L-phenylalaninate	2	1	1	0	0	0	1	0	4	3	4	0	107	0	4	0	0	0	5	14	2	0	0	2	0	3	5	0
DB06839	N-(ethoxycarbonyl)-L-leucine	0	1	1	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	1	3	0	0	0	1	0	3	2	0
DB06840	diethyl [(1R)-1,5-diaminopentyl]boronate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB06841	D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide	2	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	5	1
DB06842	(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one	2	1	1	1	0	0	0	0	2	1	1	0	4	0	1	0	0	0	2	4	0	0	1	1	0	1	1	1
DB06843	2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	1	0
DB06844	4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DB06845	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
DB06846	7-[3-(4-FLUORO-PHENYL)-1-ISOPROPYL-1H-INDOL-2-YL]-3,5-DIHYDROXY-HEPTANOIC ACID	0	1	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	1	0
DB06847	5-[(3S)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	3
DB06848	1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DB06849	1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
DB06850	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
DB06851	N-(pyridin-3-ylmethyl)aniline	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1
DB06852	4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE	2	1	1	0	0	0	0	0	1	1	2	0	0	1	3	0	0	1	1	0	0	0	0	0	0	1	0	2
DB06853	N-cycloheptylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
